Proteus vulgaris,0,0,0,0,1,3,1,2,6,2,0,0,2,0,0,0,0,0,0,1,17,-,
Pseudomonas aeruginosa,0,0,0,1,4,5,2,43,236,934,1229,914,777,495,98,168,0,0,0,16,4906,8,
Serratia liquefaciens,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,-,
Serratia marcescens,0,0,1,1,24,415,258,64,44,24,8,8,5,10,3,25,0,0,0,3,890,-1,
Staphylococcus aureus,0,0,0,1,0,95,313,10356,7881,5781,2262,119,1,3,0,0,0,0,0,10,26812,1,
Staphylococcus aureus ATCC 29213,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,1,16,-,
Staphylococcus aureus MRSA,0,0,0,0,1,9,14,106,4463,9138,2808,208,1,3,0,0,0,0,0,21,16751,1,
Staphylococcus aureus MSSA,0,0,0,0,4,73,383,10181,5665,320,8,0,0,0,0,0,0,0,0,20,16634,1,
Staphylococcus capitis,0,0,0,3,31,40,55,12,27,69,12,3,0,0,0,0,0,0,0,6,252,0.25,0.25 - 1
Staphylococcus coagulase negative,0,0,0,0,0,13,38,29,88,89,22,4,0,0,0,0,0,0,0,1,283,-,
Staphylococcus epidermidis,0,0,0,2,2,64,440,588,1082,1499,415,96,1,0,0,0,0,0,0,19,4189,1,0.5 - 1
Staphylococcus epidermidis MRSE,0,0,0,0,0,0,0,0,28,102,15,0,0,0,0,0,0,0,0,1,145,-,
Staphylococcus epidermidis MSSE,0,0,0,1,1,0,14,42,20,4,2,0,0,0,0,0,0,0,0,2,84,-,
Staphylococcus haemolyticus,0,0,0,0,0,7,22,62,99,104,174,312,36,3,0,0,0,0,0,13,819,ID,
Staphylococcus hominis,0,0,0,0,2,16,92,177,97,202,169,44,0,0,0,0,0,0,0,13,799,0.5,0.25 - 2
Staphylococcus lugdunensis,0,0,0,0,0,4,10,16,178,60,3,1,0,0,0,0,0,0,0,8,272,2,0.25 - 2
Staphylococcus saprophyticus,0,0,0,0,0,0,1,17,122,25,5,1,0,0,0,0,0,0,0,4,171,-2,0.25 - 4
Staphylococcus warneri,0,0,0,0,1,6,49,104,47,41,4,4,1,0,0,0,0,0,0,7,257,1,0.125 - 8
Staphylococcus xylosus,0,0,0,0,0,0,3,2,16,11,0,2,0,0,0,0,0,0,0,2,34,ID,
Streptococcus agalactiae,0,0,0,55,333,25,1,0,0,0,0,0,0,0,0,0,0,0,0,4,414,-0.064,
Streptococcus anginosus,0,0,0,3,0,7,46,13,0,0,0,1,0,0,0,0,0,0,0,3,70,-0.25,
Streptococcus group G,0,2,40,60,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,117,-,
Streptococcus oralis,0,0,1,26,73,17,20,14,8,1,0,1,0,0,0,0,0,0,0,3,161,-0.125,
Streptococcus pneumoniae,49,64,1023,2229,536,362,285,532,642,148,15,1,0,0,0,0,0,0,0,9,5886,0.032,
Streptococcus pyogenes,0,1,97,55,19,21,5,0,0,0,0,0,0,0,0,0,0,0,0,3,198,-0.032,
Streptococcus sanguinis,0,0,0,5,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,-,
