Pseudomonas aeruginosa,0,0,0,0,0,0,0,0,0,3,7,33,116,40,31,4,9,11,0,4,254,ID,
Pseudomonas fluorescens group,0,0,0,0,0,0,0,3,4,2,3,8,24,26,13,59,0,0,0,1,142,-,
Pseudomonas stutzeri group,0,0,0,0,0,0,0,1,2,8,6,2,0,0,0,0,0,0,0,1,19,ID,
Rothia aeria,0,0,0,0,0,15,3,2,5,4,7,0,0,2,0,0,0,0,0,1,38,-,
Rothia dentocariosa,0,0,0,0,0,67,4,2,2,1,1,1,0,0,0,0,0,0,0,1,78,-,
Rothia mucilaginosa,0,0,0,65,41,229,114,117,115,92,48,27,6,10,0,0,0,0,0,2,864,-,
Rothia spp,0,0,0,70,42,256,121,121,126,104,61,40,7,21,0,0,0,0,0,1,969,-,
Salmonella enterica,0,0,0,3,38,231,127,23,0,2,6,16,22,18,5,2,7,0,0,5,500,0.25,0.06 - 0.5
Serratia marcescens,0,0,0,0,0,11,12,7,4,11,5,3,3,1,0,0,0,0,0,2,57,ID,
Staphylococcus aureus,0,0,0,0,0,0,0,0,0,4,119,211,8,9,1,3,1,1,0,3,357,-8, 2-8
Staphylococcus aureus ATCC 29213,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,32,ID,
Staphylococcus capitis,0,0,0,0,0,0,0,1,11,39,73,14,6,18,29,23,0,0,0,1,214,ID,
Staphylococcus epidermidis,0,0,0,0,0,0,0,9,104,582,356,457,987,1203,668,780,0,0,0,2,5146,ID,
Staphylococcus haemolyticus,0,0,0,0,0,0,0,0,5,6,19,54,59,56,70,386,0,0,0,1,655,ID,
Staphylococcus lugdunensis,0,0,0,0,0,0,0,1,1,4,4,52,12,4,2,6,0,0,0,1,86,ID,
Staphylococcus saprophyticus,0,0,0,0,0,0,0,0,1,2,5,29,83,44,15,31,0,0,0,3,210,-32,4 - 256
Staphylococcus simulans,0,0,0,0,0,0,0,0,1,2,26,15,10,21,11,22,0,0,0,1,108,ID,
Staphylococcus warneri,0,0,0,0,0,0,0,0,1,13,52,28,10,11,18,29,0,0,0,1,162,ID,
Streptococcus agalactiae,0,0,0,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,ID,
Streptococcus constellatus,0,0,0,0,1,0,0,112,8,0,2,1,1,1,1,3,0,0,0,1,130,ID,
Streptococcus intermedius,0,0,0,0,0,0,1,44,2,3,1,3,0,0,1,0,0,0,0,1,55,ID,
Streptococcus pneumoniae,0,4,17,883,1510,157,147,79,102,287,45,4,2,1,0,0,0,0,0,4,3238,-0.06,0.008 - 0.5
Streptococcus pneumoniae ATCC 49619,0,0,0,0,0,46,147,0,0,0,0,0,0,0,0,0,0,0,0,2,193,ID,
Streptococcus pyogenes,0,0,2,25,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33,ID,
Streptococcus salivarius,0,0,0,0,0,2,0,86,7,5,2,1,0,1,0,0,0,0,0,1,104,ID,
Streptococcus sanguinis,0,0,1,0,0,1,1,107,15,9,5,3,2,0,0,0,0,0,0,1,144,-,
