Staphylococcus epidermidis,0,0,0,5,36,143,1228,2582,680,202,234,535,2831,73,149,256,58,15,0,8,9027,1,,
Staphylococcus epidermidis MSSE,0,0,0,0,0,1,17,43,6,3,4,0,1,0,2,5,2,0,0,2,84,-,,
Staphylococcus haemolyticus,0,0,3,0,1,19,142,214,58,12,28,13,285,117,17,34,26,96,0,7,1065,1,,
Staphylococcus hominis,0,0,1,0,2,31,170,75,36,34,30,42,182,0,2,1,0,0,0,3,606,-1,,
Staphylococcus intermedius,0,0,0,0,0,1,3,5,5,8,2,1,0,0,0,0,0,0,0,1,25,-,,
Staphylococcus lugdunensis,0,0,0,0,3,3,18,29,11,4,5,1,0,1,1,0,0,0,0,3,76,-1,,
Staphylococcus saprophyticus,0,0,0,0,0,8,24,105,578,27,7,4,1,2,2,2,0,0,0,4,760,-1,,
Staphylococcus simulans,0,0,0,0,0,6,11,10,12,4,0,0,0,0,0,0,0,0,0,1,43,-,,
Staphylococcus warneri,0,0,0,0,0,2,21,68,30,1,0,1,5,0,0,0,0,0,0,2,128,-,,
Stenotrophomonas maltophilia,0,0,1,1,3,26,11,35,150,576,886,529,276,140,20,7,0,0,146,15,2807,16,,
Streptococcus acidominimus,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,4,-,,
Streptococcus agalactiae,0,0,2,0,0,4,30,106,1559,1511,279,14,2,9,2,0,0,0,193,12,3711,2,,
Streptococcus anginosus,0,0,0,0,0,1,6,6,48,62,26,11,0,2,5,0,1,6,0,6,174,-,,
Streptococcus bovis,0,0,0,0,0,0,0,1,13,61,115,18,0,0,0,0,0,0,0,1,208,-,,
Streptococcus constellatus,0,0,0,0,0,0,4,27,51,14,3,0,0,0,0,0,0,0,0,2,99,-,,
Streptococcus equinus,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,1,7,-,,
Streptococcus gordonii,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,9,-,,
Streptococcus group C,0,0,0,0,0,0,5,37,100,33,2,0,0,0,0,0,0,0,0,1,177,-,,
Streptococcus group G,0,0,0,1,1,0,5,116,475,172,25,3,1,0,1,1,0,0,0,6,801,2,,
Streptococcus intermedius,0,0,0,0,0,0,0,8,19,30,16,0,0,0,0,0,0,0,0,2,73,-,,
Streptococcus milleri,0,0,0,0,1,0,3,8,47,39,3,0,0,0,0,0,0,0,0,1,101,-,,
Streptococcus mitis,0,0,0,0,1,1,1,9,38,106,171,82,5,0,0,1,0,0,0,2,415,-,,
Streptococcus oralis,0,0,0,0,0,0,0,0,0,0,30,64,35,12,3,1,0,0,0,3,145,-,,
Streptococcus pneumoniae,0,0,8,13,26,32,129,1558,11160,42781,15822,1328,299,100,153,100,10,3,1,50,73523,4,,
Streptococcus pyogenes,0,0,0,2,3,4,54,3710,6962,967,855,75,7,1,5,0,0,0,234,14,12879,1,,
Streptococcus salivarius,0,0,0,0,1,1,0,2,29,41,12,1,0,0,0,0,0,0,0,1,87,-,,
Streptococcus sanguinis,0,0,0,0,0,0,1,3,23,65,33,2,0,0,0,0,0,0,0,1,127,-,,
Streptococcus uberis,0,0,0,0,0,0,0,14,77,99,4,0,0,0,0,0,0,0,0,3,194,-,,
"Streptococcus, viridans group",0,0,0,0,0,0,5,13,110,147,194,129,39,14,5,3,3,4,0,5,666,-,,
Yersinia enterocolitica,0,0,3,14,143,145,0,1,9,0,0,0,0,0,0,0,0,0,0,4,315,-0.25,,
Yersinia spp,0,0,1,6,22,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,37,-,,
