Citrobacter koseri,0,0,0,0,0,0,0,0,3,8,3,0,0,1,1,0,0,0,0,1,16,-,,
Clostridioides difficile,0,0,4,2,400,409,77,12,6,9,16,46,38,15,24,13,2,25,0,4,1098,-0.25,,
Corynebacterium amycolatum,0,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,1,12,-,,
Corynebacterium jeikeium,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,1,12,-,,
Corynebacterium pseudodiphtheriticum,0,0,1,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,1,11,-,,
Corynebacterium spp,0,0,1,0,0,0,1,12,22,9,3,4,5,0,2,0,0,0,0,5,59,-,,
Corynebacterium striatum,0,0,0,0,0,0,0,2,2,0,0,1,5,0,2,0,0,0,0,1,12,-,,
Corynebacterium urealyticum,0,0,0,0,0,0,0,1,3,4,2,2,0,0,0,0,0,0,0,1,12,-,,
Cutibacterium acnes,0,0,0,0,5,0,7,25,164,93,5,1,3,0,1,0,0,0,0,1,304,-,,
Enterobacter agglomerans,0,0,0,0,0,0,0,0,56,107,13,5,1,0,0,0,0,0,0,1,182,-,,
Enterobacter cloacae,0,0,0,0,0,0,0,0,5,107,397,377,81,26,46,12,9,39,0,7,1099,16,,
Enterobacter dissolvens,0,0,0,0,0,0,0,0,0,3,39,33,4,2,0,0,0,0,0,1,81,-,,
Enterococcus faecalis,0,0,0,0,0,0,2,20,195,173,58,8,7,76,184,570,206,21,0,16,1520,4,,
Enterococcus faecium,0,0,0,0,0,0,0,103,335,475,101,18,17,45,95,197,155,108,0,13,1649,4,,
Enterococcus hirae,0,0,0,0,0,0,0,1,125,263,125,5,0,2,10,34,3,0,0,8,568,4,,
Escherichia coli,0,0,0,0,0,0,2,20,321,3471,7559,1041,103,660,1245,561,1382,905,6,66,17276,8,,
Escherichia coli ATCC 25922,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,1,24,-,,
Haemophilus influenzae,0,0,0,0,0,23,456,3712,29839,4656,345,198,371,286,67,3,1,1,0,23,39958,1,,
Haemophilus parainfluenzae,0,0,0,0,0,0,38,100,200,41,3,9,14,9,2,0,0,0,0,1,416,-,,
Hafnia alvei,0,0,0,0,0,0,0,0,0,2,5,28,20,1,0,0,0,0,0,1,56,-,,
Helicobacter pylori,1,0,0,533,1583,2603,1804,387,136,53,13,7,3,7,11,79,0,0,0,5,7220,0.25,,
Kingella kingae,0,0,0,0,0,0,95,87,7,0,0,2,11,0,0,0,0,0,0,1,202,-,,
Klebsiella aerogenes,0,0,0,0,0,0,0,0,1,27,72,34,11,3,5,0,0,4,0,6,157,16,,
Klebsiella oxytoca,0,0,0,0,0,0,0,13,86,230,64,18,11,1,17,0,6,6,0,7,452,8,,
Klebsiella pneumoniae,0,0,0,0,0,0,1,6,50,387,588,167,65,42,99,2,25,112,0,8,1544,8,,
Kluyvera spp,0,0,0,0,0,0,0,0,1,17,14,7,0,1,0,0,2,0,0,1,42,-,,
Lactobacillus acidophilus,0,0,0,0,0,0,0,1,4,2,3,0,0,0,0,0,0,0,1,1,11,-,,
Lactobacillus amylovorus,0,0,0,0,0,0,0,0,3,7,0,0,2,0,0,1,3,0,15,1,31,-,,
Lactobacillus crispatus,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,1,7,-,,
Lactobacillus delbrueckii,0,0,0,0,0,0,8,5,10,16,4,0,1,0,0,0,0,0,0,1,44,-,,
Lactobacillus fermentum,0,0,0,0,0,0,0,0,1,0,38,17,0,0,0,0,0,0,0,1,56,-,,
Lactobacillus gallinarum,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,1,8,-,,
Lactobacillus gasseri,0,0,0,0,0,0,0,1,1,10,21,3,0,0,0,0,0,0,0,1,36,-,,
Lactobacillus helveticus,0,0,0,0,0,0,6,12,7,2,0,0,0,0,0,0,0,0,0,1,27,-,,
Lactobacillus johnsonii,0,0,0,0,0,0,0,2,2,4,1,2,1,0,1,1,1,2,9,1,26,-,,
Lactobacillus lactis,0,0,0,0,0,1,48,23,5,1,0,0,0,0,0,3,2,6,0,1,89,-,,
Lactobacillus paracasei,0,0,0,0,0,0,0,15,88,20,1,0,2,0,2,3,1,0,0,2,132,-,,
Lactobacillus plantarum,0,0,0,0,0,0,0,0,0,0,1,13,44,105,32,0,4,3,0,2,202,-,,
Lactobacillus reuteri,0,0,0,0,0,0,0,0,0,0,0,1,7,19,26,1,5,31,22,2,112,-,,
Lactobacillus rhamnosus,0,0,0,0,0,0,0,0,45,75,85,5,3,1,3,5,2,1,0,3,225,-,,
Lactobacillus sakei,0,0,0,0,0,0,0,0,0,0,4,27,29,16,3,1,0,3,0,1,83,-,,
Lactococcus lactis,0,0,0,0,0,1,48,23,5,1,0,0,0,0,0,3,2,6,0,1,89,-,,
Listeria monocytogenes,0,0,0,0,0,2,6,20,76,12,0,0,0,0,0,0,0,0,0,2,116,-,,
Mannheimia haemolytica,0,0,0,0,1,1,3,45,298,172,21,4,15,152,163,35,4,0,0,16,914,2,,
Moraxella catarrhalis,0,0,0,0,0,2,172,3888,3357,807,256,114,36,20,26,1,1,0,0,14,8680,2,,
Morganella morganii,0,0,0,0,0,0,0,0,6,40,31,18,5,4,23,15,25,3,0,6,170,8,,
Neisseria gonorrhoeae,0,0,0,38,39,112,382,497,932,1172,1314,366,116,370,298,93,37,6,3,12,5775,-,,
Neisseria meningitidis,0,0,0,0,0,0,0,1,27,28,0,0,0,0,0,0,0,0,0,1,56,-,,
Pasteurella multocida,0,0,0,0,0,0,21,354,1099,279,177,27,52,81,76,29,2,0,1,22,2198,2,0.5 - 2,
Proteus mirabilis,0,0,0,0,0,0,0,0,1,7,4,2,5,81,715,172,28,1,0,6,1016,128,,
Proteus vulgaris,0,0,0,0,0,0,0,0,1,1,2,7,0,3,4,0,0,0,0,1,18,-,,
Raoultella spp,0,0,0,0,0,0,0,0,4,37,10,4,2,0,9,1,3,0,0,2,70,-,,
Salmonella enterica,0,0,0,0,0,0,0,1,127,1001,5466,814,38,32,338,609,296,0,0,9,8722,8,,
Serratia liquefaciens,0,0,0,0,0,0,0,0,0,5,11,34,26,4,5,1,0,0,0,2,86,-,,
Serratia marcescens,0,0,0,0,0,0,0,0,1,1,4,25,12,12,20,0,0,0,0,1,75,-,,
Staphylococcus aureus,0,0,0,0,0,0,71,705,1013,96,6,1,5,13,178,240,224,113,1,21,2666,1,,
Staphylococcus aureus MRSA,0,0,0,0,0,0,0,3,345,52,2,0,0,0,4,4,1,0,0,5,411,1,,
Staphylococcus aureus MSSA,0,0,0,0,0,0,1,9,515,26,2,1,1,1,7,10,3,3,0,5,579,1,,
Staphylococcus coagulase negative,0,0,0,0,0,0,32,130,171,15,78,23,5,7,40,5,13,16,0,7,535,1,,
Staphylococcus epidermidis,0,0,0,0,0,0,1,52,98,26,126,33,1,3,9,10,9,8,0,3,376,-1,,
Staphylococcus epidermidis MSSE,0,0,0,0,0,0,0,16,33,1,20,3,0,1,1,5,4,0,0,2,84,-,,
Staphylococcus haemolyticus,0,0,0,0,0,0,1,7,2,16,13,5,7,1,0,4,3,7,0,3,66,-,,
Staphylococcus hyicus,0,0,0,0,0,0,13,76,22,2,0,0,0,29,12,7,1,0,0,6,162,1,0.125 - 1.000,
Staphylococcus pseudintermedius,0,0,0,0,0,3,179,233,10,1,2,1,3,206,34,98,9,0,2,11,781,0.5,0.125 - 0.500,
Staphylococcus saprophyticus,0,0,0,0,0,0,0,2,14,2,0,0,0,0,0,0,0,0,0,1,18,-,,
Stenotrophomonas maltophilia,0,0,0,0,0,0,0,0,1,2,1,15,63,79,31,1,0,0,0,6,193,-,,
Streptococcus agalactiae,0,0,0,0,0,0,8,26,39,13,0,1,2,23,106,167,33,0,0,8,418,1,,
Streptococcus anginosus,0,0,0,0,0,0,0,20,31,5,9,6,6,2,3,1,1,1,0,4,85,-,,
Streptococcus dysgalactiae,0,0,0,0,0,0,0,0,1,1,2,51,49,3,1,36,15,0,1,2,160,-,,
Streptococcus group G,0,0,0,0,0,0,0,3,61,33,10,6,18,8,9,29,11,0,0,4,188,-2,,
Streptococcus oralis,0,0,0,0,0,0,7,43,76,15,3,2,0,8,16,22,4,0,0,4,196,-2,,
Streptococcus pneumoniae,0,0,0,1,4,173,2934,6909,1878,120,65,75,97,306,939,392,14,6,0,21,13913,1,,
Streptococcus pyogenes,0,0,0,0,12,200,1018,498,264,50,6,11,17,94,179,91,6,0,0,11,2446,1,,
Streptococcus suis,0,0,0,0,0,0,12,52,154,150,57,37,113,331,784,141,23,0,3,7,1857,-,,
Streptococcus thermophilus,0,0,0,0,0,0,24,46,27,17,0,0,0,7,7,0,0,0,0,2,128,-,,
Streptococcus uberis,0,0,0,0,0,0,6,32,115,7,4,2,1,3,9,42,77,4,2,2,304,-,,
"Streptococcus, viridans group",0,0,0,0,0,1,12,98,164,63,23,17,18,25,71,60,20,4,0,4,576,-2,,
Yersinia enterocolitica,0,0,0,0,0,0,0,0,2,171,267,20,1,0,0,0,0,1,4,5,466,4,,
Yersinia spp,0,0,0,0,0,0,0,0,0,11,37,4,0,0,0,0,1,0,0,1,53,-,,
