Burkholderia cepacia complex,0,0,0,0,0,1,2,8,4,12,23,17,4,5,0,5,0,0,0,3,81,ID,,
Burkholderia pseudomallei,0,0,0,0,0,0,0,0,72,213,59,7,1,0,0,0,0,0,0,7,352,4,0.5 - 4,
Citrobacter freundii,0,0,0,40,141,883,67,13,8,7,2,8,0,0,1,0,0,0,0,2,1170,ID,,
Citrobacter koseri,0,0,0,27,15,476,4,0,0,0,1,0,0,0,0,0,0,0,0,1,523,ID,,
Clostridioides difficile,0,0,0,0,0,0,0,1,6,99,371,83,13,0,0,0,0,0,0,3,573,-8, 2-8,
Cutibacterium acnes,0,0,0,1,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,ID,,
Enterobacter cloacae,0,0,60,258,569,4476,854,320,144,68,31,15,14,13,2,1,0,0,0,5,6825,0.25,0.03 - 0.5,
Enterobacter sakazakii,0,0,0,1,1,43,1,2,1,0,0,0,0,0,0,0,0,0,0,1,49,ID,,
Enterococcus avium,0,0,0,0,0,0,0,0,0,1,0,2,12,9,3,0,0,0,0,1,27,ID,,
Enterococcus faecalis,0,0,0,5,5,12,66,64,172,643,3004,4208,2873,944,168,17,1,0,187,14,12369,16, 4-32,
Escherichia coli,0,0,746,3888,2391,296,82,40,11,8,9,6,5,3,9,2,0,0,0,45,7496,0.06,0.03 - 0.06,
Escherichia coli ATCC 25922,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,-,0.03 - 0.06,
Escherichia coli NCTC 13846,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,-,0.03 - 0.06,
Haemophilus influenzae,0,0,42,268,2789,2879,540,225,44,6,1,0,0,0,0,0,0,0,0,7,6794,0.125,0.03 - 0.25,
Haemophilus influenzae ATCC 49247,0,0,0,0,15,31,12,0,0,0,0,0,0,0,0,0,0,0,0,1,58,-,0.03 - 0.25,
Haemophilus parainfluenzae,0,0,1,1,5,61,3,3,1,0,0,0,0,0,0,0,0,0,0,1,75,ID,,
Klebsiella aerogenes,0,0,13,85,345,1706,309,68,27,13,28,25,14,5,2,6,1,1,0,14,2648,0.25,0.06 - 0.25,
Klebsiella oxytoca,0,0,84,285,646,2251,78,15,14,7,3,4,1,2,0,1,0,0,0,20,3391,0.125,0.03 - 0.125,
Klebsiella pneumoniae,0,0,141,729,2542,11213,506,210,132,87,54,36,28,29,40,5,3,0,0,14,15755,0.125,0.03 - 0.125,
Klebsiella pneumoniae ATCC 700603,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,-,0.03 - 0.125,
Kocuria kristinae,0,0,0,0,0,17,35,29,34,42,4,1,6,2,0,0,0,0,0,2,170,-,,
Listeria monocytogenes,0,0,0,0,1,6,237,45,0,0,0,0,0,0,0,0,0,0,0,3,289,-0.25,0.06 - 0.5,
Moraxella catarrhalis,10,25,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,ID,,
Morganella morganii,0,0,7,26,99,671,477,142,33,12,1,1,1,0,0,0,0,0,0,6,1470,0.25,0.06 - 1,
Neisseria meningitidis,0,3,58,57,46,34,3,0,0,0,0,0,0,0,0,0,0,0,0,1,201,ID,,
Parabacteroides distasonis,0,0,5,7,36,64,58,35,3,3,2,2,0,0,0,0,0,0,0,8,215,ID,,
Plesiomonas shigelloides,0,0,0,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,ID,,
Proteus mirabilis,0,0,11,109,693,3510,482,128,75,17,3,4,0,2,0,0,0,0,0,6,5034,0.125,0.06 - 0.25,
Proteus vulgaris,0,0,2,16,87,321,55,11,7,5,1,0,0,0,0,0,0,0,0,5,505,0.25,0.06 - 0.5,
Providencia rettgeri,0,0,0,0,4,55,16,1,1,0,1,0,0,0,0,0,0,0,0,1,78,-,,
Providencia stuartii,0,0,1,2,12,135,36,14,3,5,4,1,0,1,0,0,0,0,0,2,214,ID,,
Pseudomonas aeruginosa,0,0,5,41,141,2631,6017,10846,11965,8799,5156,3764,3232,3951,405,446,35,13,0,57,57447,2, 2-8,
Pseudomonas aeruginosa ATCC 27853,0,0,0,0,0,0,2,18,92,27,0,0,0,0,0,0,0,0,0,3,139,-2,0.5 - 4,
Pseudomonas fluorescens group,0,0,0,0,3,10,13,15,9,26,23,37,13,19,1,0,0,0,0,2,169,ID,,
Rothia aeria,0,0,0,0,0,10,2,5,4,9,6,2,0,0,0,0,0,0,0,1,38,-,,
Rothia dentocariosa,0,0,0,0,56,56,50,40,30,16,4,0,0,0,0,0,0,0,0,2,252,-,,
Rothia mucilaginosa,0,0,0,48,20,135,85,116,198,192,49,3,5,1,0,0,0,0,0,2,852,-,,
Rothia spp,0,0,0,52,21,153,95,127,217,221,64,5,5,1,0,0,0,0,0,1,961,-,,
Salmonella enterica,0,0,0,29,362,1178,9,8,0,1,0,0,1,0,0,0,0,0,0,2,1588,((0.06)),0.03 - 0.125,
Salmonella Enteritidis,0,0,1,15,179,326,2,0,0,0,0,0,0,0,0,0,0,0,0,2,523,((0.06)),0.03 - 0.125,
Salmonella Typhi,0,0,0,11,20,289,1,1,0,0,0,0,0,0,0,0,0,0,0,1,322,ID,,
Salmonella Typhimurium,0,0,0,2,51,121,1,0,0,0,0,0,0,0,0,0,0,0,0,1,175,((0.06)),0.03 - 0.125,
Serratia liquefaciens,0,0,0,0,1,64,13,3,1,0,2,0,0,0,0,0,0,0,0,1,84,-,0.03 - 0.125,
Serratia marcescens,0,0,13,36,269,5422,778,219,74,44,29,8,9,16,0,1,0,0,0,6,6918,0.125,0.06 - 0.125,
Shigella flexneri,0,0,0,29,93,187,3,0,0,1,0,0,0,0,0,0,0,0,0,1,313,ID,,
Shigella sonnei,0,0,0,19,14,383,1,0,1,0,0,0,0,0,0,0,0,0,0,1,418,ID,,
Staphylococcus aureus,0,0,34,215,1083,2164,2579,1037,235,104,36,53,33,11,12,6,0,2,0,46,7604,0.25,0.125 - 0.5,
Staphylococcus aureus ATCC 29213,0,0,0,0,2,20,10,0,0,0,0,0,0,0,0,0,0,0,0,1,32,-,0.125 - 0.5,
Staphylococcus capitis,0,0,1,2,14,31,38,13,2,7,4,6,5,1,0,0,0,0,0,3,124,-0.5,0.06 - 4,
Staphylococcus epidermidis,0,0,0,21,108,372,216,172,195,190,241,175,146,152,19,4,0,0,0,3,2011,-0.5,0.125 - 1,
Staphylococcus haemolyticus,0,0,0,1,2,8,29,26,10,8,11,16,20,44,44,6,1,0,0,2,226,ID,,
Staphylococcus hominis,0,0,0,0,2,16,39,20,10,11,11,23,14,10,7,0,0,0,0,2,163,ID,,
Staphylococcus lugdunensis,0,0,0,0,1,4,7,21,6,1,1,2,0,1,1,0,0,0,0,2,45,ID,,
Staphylococcus saprophyticus,0,0,0,0,0,3,24,48,8,2,3,4,1,3,4,0,0,0,0,4,100,-0.5,0.06 - 1,
Staphylococcus simulans,0,0,0,0,0,2,5,4,2,2,0,5,2,2,1,0,0,0,0,1,25,ID,,
Staphylococcus warneri,0,0,1,0,1,2,29,4,2,1,3,4,0,4,0,0,0,0,0,1,51,ID,,
Staphylococcus xylosus,0,0,0,0,0,3,4,1,1,0,8,3,1,1,1,0,0,0,0,1,23,ID,,
Stenotrophomonas maltophilia,0,0,0,0,0,2,1,10,18,15,22,41,77,1874,120,48,32,0,0,5,2260,32,0.016 - 1024,
Streptococcus agalactiae,0,0,21,118,407,535,39,12,4,2,2,2,0,1,1,2,0,0,0,8,1146,0.125,0.03 - 0.25,
Streptococcus anaerobic,0,0,5,5,7,32,9,1,0,2,1,0,0,0,0,0,0,0,0,1,62,-,,
Streptococcus anginosus,0,0,0,4,22,37,6,1,2,0,0,0,0,0,0,0,0,0,0,3,72,-0.25,0.06 - 0.25,
Streptococcus milleri,0,0,1,1,1,14,3,1,0,0,0,0,0,0,0,0,0,0,0,1,21,ID,,
Streptococcus mitis,0,0,1,9,32,30,17,7,14,8,6,3,0,1,0,0,0,0,0,2,128,ID,,
Streptococcus oralis,0,0,9,38,27,24,9,9,3,3,4,0,0,0,0,0,0,0,0,3,126,-0.125,0.004 - 2,
Streptococcus pneumoniae,18,275,205,59,20,19,18,41,29,5,0,0,1,0,0,0,0,0,0,6,690,0.016,0.008 - 0.03,
Streptococcus pneumoniae ATCC 49619,0,0,0,0,6,182,3,0,0,0,0,0,0,0,0,0,0,0,0,2,191,-,0.008 - 0.03,
Streptococcus pyogenes,67,90,26,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,190,-0.008,0.00025 - 0.125,
Streptococcus salivarius,0,0,0,1,5,10,1,1,0,0,0,1,0,0,0,0,0,0,0,1,19,ID,,
Streptococcus sanguinis,0,0,1,1,3,3,4,1,2,1,1,1,0,0,0,0,0,0,0,1,18,ID,,
