Streptococcus canis,0,0,0,1,7,64,8,0,0,0,0,0,0,0,0,0,0,0,0,3,80,-0.125,0.03 - 0.25,
Streptococcus dysgalactiae,0,0,0,5,7,66,74,4,0,1,0,0,0,0,0,0,0,0,0,5,157,0.25,0.06 - 0.5,
Streptococcus equi,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,1,28,ID,,
Streptococcus equisimilis,0,0,0,0,0,10,38,9,0,0,0,0,0,0,0,0,0,0,0,2,57,ID,,
Streptococcus pneumoniae,0,2,1,6,23,161,2748,14075,4179,2727,1130,2430,2895,824,848,3,0,0,0,12,32052,1,0.25 - 1,
Streptococcus pneumoniae ATCC 49619,0,0,0,0,0,0,0,63,68,1,0,0,0,0,0,0,0,0,0,2,132,ID,,
Streptococcus pyogenes,0,0,0,5,117,621,1044,550,201,54,14,6,1,0,10,6,0,0,0,4,2629,-0.5,0.125 - 2,
Streptococcus suis,0,0,3,6,46,62,32,7,9,10,26,0,0,0,0,0,0,0,0,4,201,-0.25,0.06 - 2,
Streptococcus uberis,0,0,0,1,1,11,104,94,22,3,0,0,0,0,0,0,0,0,0,6,236,1,0.25 - 1,
Streptococcus zooepidemicus,0,0,0,0,0,7,26,7,8,1,1,0,0,0,0,0,0,0,0,2,50,ID,,
"Streptococcus, viridans group",0,0,0,1,3,5,3,6,3,2,0,4,4,0,2,2,0,0,0,1,35,ID,,
Yersinia enterocolitica,0,0,0,0,0,102,46,23,6,1,0,0,0,0,0,0,0,0,0,2,178,ID,,
