Corynebacterium pseudodiphtheriticum,0,0,1,0,0,0,0,1,1,1,1,4,1,0,1,0,0,0,0,1,11,-,
Corynebacterium spp,0,0,2,0,1,0,0,1,1,2,2,5,3,5,37,0,0,0,0,5,59,-,
Corynebacterium striatum,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11,0,0,0,14,2,28,-,
Corynebacterium urealyticum,0,0,1,0,1,0,0,0,0,0,1,1,1,2,5,0,0,0,0,1,12,-,
Enterococcus faecalis,0,0,0,0,0,0,2,1,4,11,12,37,109,188,491,2,0,0,5,3,862,-,
Fusobacterium spp,0,0,0,6,30,103,39,6,6,6,2,2,2,0,0,3,1,0,0,2,206,-,
Haemophilus influenzae,0,0,0,0,2,0,0,1,6,27,130,501,974,897,189,38,0,0,0,2,2765,-,
Kocuria kristinae,0,0,0,0,4,6,10,22,18,17,24,69,0,0,0,0,0,0,0,2,170,-,
Lactobacillus acidophilus,0,0,0,0,0,0,2,0,0,0,3,2,3,0,0,0,0,0,1,1,11,-,
Lactobacillus crispatus,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,1,7,-,
Lactobacillus delbrueckii,0,0,0,0,0,0,28,3,9,3,1,0,0,0,0,0,0,0,0,1,44,-,
Lactobacillus gasseri,0,0,0,0,0,0,1,0,4,5,0,5,7,3,0,0,0,0,11,1,36,-,
Lactobacillus helveticus,0,0,0,0,0,0,7,6,3,4,3,4,0,0,0,0,0,0,0,1,27,-,
Lactobacillus johnsonii,0,0,0,0,0,0,4,2,4,2,3,4,1,1,0,0,0,0,5,1,26,-,
Lactobacillus lactis,0,0,0,0,6,8,19,23,14,1,3,0,0,0,0,0,0,0,0,1,74,-,
Lactobacillus plantarum,0,0,0,0,0,0,33,7,10,26,11,13,20,7,0,0,0,0,0,2,127,-,
Lactobacillus reuteri,0,0,0,0,9,20,35,31,2,1,2,0,0,6,0,0,0,0,6,2,112,-,
Lactococcus lactis,0,0,0,0,6,8,19,23,14,1,3,0,0,0,0,0,0,0,0,1,74,-,
Pasteurella multocida,0,0,0,0,0,0,0,1,1,12,32,61,42,18,5,0,0,0,0,1,172,-,0.25 - 1
Prevotella spp,0,0,3,57,13,2,2,0,2,0,1,0,0,0,0,0,0,6,2,1,88,-,
Rothia aeria,0,0,0,0,1,0,0,1,3,9,9,17,0,0,0,0,0,0,0,1,40,-,
Rothia dentocariosa,0,0,0,0,2,3,3,13,15,46,62,56,21,7,26,0,0,0,0,2,254,-,
Rothia mucilaginosa,0,0,0,24,61,72,104,150,150,122,58,109,0,0,0,0,0,0,0,2,850,-,
Rothia spp,0,0,0,25,64,72,111,156,160,148,78,145,0,0,0,0,0,0,0,1,959,-,
Staphylococcus aureus,0,0,1,23,1080,7188,13636,720,71,26,16,39,1229,1192,88,9,9,66,562,14,25955,0.25,
Staphylococcus aureus MRSA,0,0,0,0,3,70,225,71,2,0,0,0,0,0,0,0,1,50,0,5,422,0.25,
Staphylococcus aureus MSSA,0,0,0,0,2,176,404,42,2,0,1,0,0,0,0,0,0,2,0,5,629,0.25,
Staphylococcus coagulase negative,0,0,0,19,80,271,88,52,7,1,2,1,1,1,0,2,0,115,0,5,640,0.25,
Staphylococcus epidermidis,0,0,0,0,1,84,234,85,1,3,1,1,31,1,133,0,0,63,0,5,638,0.25,
Staphylococcus epidermidis MSSE,0,0,0,0,7,23,39,6,0,1,1,0,0,0,0,0,0,7,0,2,84,-,
Staphylococcus haemolyticus,0,0,0,0,1,26,36,3,0,8,5,1,0,0,19,0,0,5,2,4,106,-0.25,
Staphylococcus hyicus,0,0,0,0,0,0,13,20,5,7,0,0,0,0,0,0,0,0,0,2,45,ID,
Staphylococcus lugdunensis,0,0,0,0,0,43,45,3,0,0,0,0,0,0,0,0,0,0,11,2,102,-,
Staphylococcus pseudintermedius,0,0,0,0,2,46,170,4,8,214,0,0,0,0,0,0,0,0,0,8,444,0.25,0.063 - 0.250
Streptococcus agalactiae,0,0,0,1,80,390,424,46,3,1,2,1,3,23,11,1,1,17,0,8,1004,0.5,
Streptococcus anginosus,0,0,0,0,9,122,58,30,6,2,0,2,0,6,1,0,0,1,0,5,237,-,
Streptococcus constellatus,0,0,0,0,0,56,31,9,4,0,2,0,0,1,0,0,0,0,0,1,103,-,
Streptococcus dysgalactiae,0,0,0,0,0,25,91,62,4,1,1,2,0,9,0,0,0,0,0,1,195,-,
Streptococcus group G,0,0,0,0,7,65,80,26,3,1,0,0,0,0,1,0,0,5,0,4,188,-0.5,
Streptococcus mitis,0,0,0,0,0,121,65,9,4,6,1,2,0,16,0,0,0,0,0,1,224,-,
Streptococcus oralis,0,0,0,2,27,217,112,23,7,5,4,3,1,13,0,1,1,6,0,5,422,0.5,
Streptococcus parasanguis,0,0,0,0,0,22,8,1,0,1,2,0,0,3,0,0,0,0,0,1,37,-,
Streptococcus pneumoniae,0,0,23,140,2511,19650,7742,1039,81,54,306,587,4786,23,422,772,61,28,0,24,38225,0.25,
Streptococcus pyogenes,0,0,0,7,3418,5778,1289,104,11,5,2,9,261,5,10,73,0,5,0,14,10977,0.25,
"Streptococcus, viridans group",0,0,1,11,121,274,64,19,5,2,3,0,7,8,6,8,15,32,0,4,576,-0.25,
