Staphylococcus aureus,0,0,2,14,44,125,1491,11982,18694,8591,1618,549,400,622,856,118,278,123,287,52,45794,2,0.5 - 2
Staphylococcus aureus MRSA,0,0,0,0,0,9,51,146,58,9,0,0,0,0,3,8,2,0,0,3,286,-2,0.5 - 2
Staphylococcus aureus MSSA,0,0,0,0,1,1,36,275,193,48,9,2,3,0,1,1,1,0,0,4,571,-2,0.5 - 2
Staphylococcus epidermidis,0,0,0,0,53,107,50,1,1,1,5,19,36,35,93,70,34,1,0,4,506,-0.25,0.06 - 0.5
Staphylococcus epidermidis MSSE,0,0,3,17,24,25,4,2,2,0,1,2,0,0,2,1,1,0,0,2,84,-,0.06 - 0.5
Staphylococcus hominis,0,0,0,7,11,6,3,4,4,2,4,2,2,1,2,0,0,0,1,2,49,ID,
Staphylococcus hyicus,0,0,0,0,1,22,73,36,2,0,1,1,0,0,0,0,0,0,0,5,136,0.5,0.125 - 1
Staphylococcus intermedius,0,0,0,0,0,0,0,41,54,4,0,0,0,0,0,0,0,0,0,1,99,ID,
Staphylococcus pseudintermedius,0,0,0,1,1,88,193,34,3,0,25,129,0,0,0,0,0,0,0,9,474,0.25,0.125 - 0.5
Staphylococcus saprophyticus,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,ID,
Streptococcus agalactiae,0,0,0,0,0,0,0,0,0,1,4,62,105,203,102,20,13,0,0,6,510,64,16 - 128
Streptococcus anginosus,0,0,0,0,0,0,1,0,2,2,8,14,17,11,12,1,0,0,0,3,68,ID,
Streptococcus dysgalactiae,0,0,0,0,0,0,0,1,1,9,56,77,0,0,0,0,0,0,0,5,144,ID,
Streptococcus group G,0,0,0,1,1,0,1,0,3,17,62,75,58,10,1,0,0,0,0,5,229,16, 2-64
Streptococcus oralis,0,0,0,0,0,0,0,1,7,9,20,16,10,10,44,74,5,0,0,4,196,ID,
Streptococcus pneumoniae,0,0,0,0,0,0,0,0,0,0,0,2,13,53,472,230,5,1,0,5,776,ID,
Streptococcus pyogenes,0,0,0,0,0,0,0,1,8,13,142,609,1353,293,32,7,0,0,237,7,2695,32, 8-32
"Streptococcus, viridans group",0,0,0,0,0,0,0,0,4,7,10,25,48,9,36,27,0,0,0,1,166,-,0.5 - 4
Yersinia enterocolitica,0,0,0,0,0,0,23,31,109,80,29,0,0,0,0,0,0,0,0,2,272,ID,
